METHOD	FULL_PATH	MODULE	AUTH	ROLE	CONTROLLER_HANDLER	SERVICE	NOTES
POST	/api/v1/shared/communication/broadcasts	shared	yes	admin-jwt	ctrl.createBroadcast	shared.service	-
GET	/api/v1/shared/communication/chats	shared	yes	admin-jwt	ctrl.listChats	shared.service	-
GET	/api/v1/shared/communication/chats/:id	shared	yes	admin-jwt	ctrl.getChatById	shared.service	-
POST	/api/v1/shared/communication/chats/:id/flag	shared	yes	admin-jwt	ctrl.flagChat	shared.service	-
POST	/api/v1/shared/communication/chats/:id/messages	shared	yes	admin-jwt	ctrl.sendChatMessage	shared.service	-
PUT	/api/v1/shared/communication/chats/:id/read	shared	yes	admin-jwt	ctrl.markChatRead	shared.service	-
GET	/api/v1/shared/dashboard/summary	shared	yes	admin-jwt	ctrl.getDashboardSummary	shared.service	-
POST	/api/v1/shared/escalations	shared	yes	admin-jwt	ctrl.createEscalation	shared.service	-
GET	/api/v1/shared/escalations/:id	shared	yes	admin-jwt	ctrl.getEscalationById	shared.service	-
PATCH	/api/v1/shared/escalations/:id	shared	yes	admin-jwt	ctrl.updateEscalation	shared.service	-
PATCH	/api/v1/shared/escalations/:id/assign	shared	yes	admin-jwt	ctrl.assignEscalation	shared.service	-
PATCH	/api/v1/shared/escalations/:id/resolve	shared	yes	admin-jwt	ctrl.resolveEscalation	shared.service	-
GET	/api/v1/shared/escalations/by-team/:team	shared	yes	admin-jwt	ctrl.getEscalationsByTeam	shared.service	-
POST	/api/v1/shared/inventory-sync/bulk	shared	yes	admin-jwt	ctrl.bulkInventorySync	shared.service	-
GET	/api/v1/shared/inventory-sync/status	shared	yes	admin-jwt	ctrl.getInventorySyncStatus	shared.service	-
POST	/api/v1/shared/inventory-sync/store-to-warehouse	shared	yes	admin-jwt	ctrl.syncStoreToWarehouse	shared.service	-
POST	/api/v1/shared/inventory-sync/warehouse-to-store	shared	yes	admin-jwt	ctrl.syncWarehouseToStore	shared.service	-
GET	/api/v1/shared/search	shared	yes	admin-jwt	ctrl.globalSearch	shared.service	-
GET	/api/v1/shared/search/recent	shared	yes	admin-jwt	ctrl.getRecentSearches	shared.service	-
GET	/api/v1/shared/search/suggestions	shared	yes	admin-jwt	ctrl.getSearchSuggestions	shared.service	-
GET	/api/v1/shared/system-health	shared	yes	admin-jwt	ctrl.getSystemHealthSummary	shared.service	-
GET	/api/v1/shared/system-health/devices	shared	yes	admin-jwt	ctrl.listSystemDevices	shared.service	-
GET	/api/v1/shared/system-health/devices/:id	shared	yes	admin-jwt	ctrl.getSystemDeviceById	shared.service	-
GET	/api/v1/shared/system-health/diagnostics/reports/:reportId	shared	yes	admin-jwt	ctrl.getDiagnosticsReport	shared.service	-
POST	/api/v1/shared/system-health/diagnostics/run	shared	yes	admin-jwt	ctrl.runDiagnostics	shared.service	-
GET	/api/v1/shared/workflow/rules	shared	yes	admin-jwt	ctrl.listWorkflowRules	shared.service	-
POST	/api/v1/shared/workflow/rules	shared	yes	admin-jwt	ctrl.createWorkflowRule	shared.service	-
POST	/api/v1/shared/workflow/schedule	shared	yes	admin-jwt	ctrl.scheduleWorkflow	shared.service	-
POST	/api/v1/shared/workflow/trigger	shared	yes	admin-jwt	ctrl.triggerWorkflow	shared.service	-
POST	/api/v1/support/tickets	support	no	-	supportController.createPublicTicket	support.service	-
GET	/api/v1/warehouse/analytics	warehouse	yes	admin-jwt	getAnalytics	warehouse.service	-
GET	/api/v1/warehouse/attendance/live	warehouse	yes	admin-jwt	getLiveAttendance	warehouse.service	-
GET	/api/v1/warehouse/daily-report	warehouse	yes	admin-jwt	getDailyReport	warehouse.service	-
GET	/api/v1/warehouse/devices	warehouse	yes	admin-jwt	listDevices	warehouse.service	-
POST	/api/v1/warehouse/devices	warehouse	yes	admin-jwt	createDevice	warehouse.service	-
PATCH	/api/v1/warehouse/devices/:id	warehouse	yes	admin-jwt	patchDevice	warehouse.service	-
GET	/api/v1/warehouse/equipment/devices	warehouse	yes	admin-jwt	getEquipmentDevices	warehouse.service	-
GET	/api/v1/warehouse/equipment/devices/:id	warehouse	yes	admin-jwt	getEquipmentDeviceDetails	warehouse.service	-
GET	/api/v1/warehouse/equipment/export	warehouse	yes	admin-jwt	exportEquipment	warehouse.service	-
GET	/api/v1/warehouse/equipment/machinery	warehouse	yes	admin-jwt	getMachinery	warehouse.service	-
POST	/api/v1/warehouse/equipment/machinery	warehouse	yes	admin-jwt	addMachinery	warehouse.service	-
GET	/api/v1/warehouse/equipment/machinery/:id	warehouse	yes	admin-jwt	getMachineryDetails	warehouse.service	-
POST	/api/v1/warehouse/equipment/machinery/:id/issue	warehouse	yes	admin-jwt	reportEquipmentIssue	warehouse.service	-
POST	/api/v1/warehouse/equipment/machinery/:id/resolve	warehouse	yes	admin-jwt	resolveEquipmentIssue	warehouse.service	-
GET	/api/v1/warehouse/exceptions	warehouse	yes	admin-jwt	getExceptions	warehouse.service	-
POST	/api/v1/warehouse/exceptions	warehouse	yes	admin-jwt	reportException	warehouse.service	-
GET	/api/v1/warehouse/exceptions/:id	warehouse	yes	admin-jwt	getExceptionDetails	warehouse.service	-
POST	/api/v1/warehouse/exceptions/:id/accept-partial	warehouse	yes	admin-jwt	acceptPartial	warehouse.service	-
POST	/api/v1/warehouse/exceptions/:id/reject-shipment	warehouse	yes	admin-jwt	rejectShipment	warehouse.service	-
PUT	/api/v1/warehouse/exceptions/:id/status	warehouse	yes	admin-jwt	updateExceptionStatus	warehouse.service	-
GET	/api/v1/warehouse/exceptions/export	warehouse	yes	admin-jwt	exportExceptions	warehouse.service	-
GET	/api/v1/warehouse/health	warehouse	yes	admin-jwt	inline-handler	-	-
GET	/api/v1/warehouse/inbound/docks	warehouse	yes	admin-jwt	getDocks	warehouse.service	-
PUT	/api/v1/warehouse/inbound/docks/:id	warehouse	yes	admin-jwt	updateDock	warehouse.service	-
GET	/api/v1/warehouse/inbound/grns	warehouse	yes	admin-jwt	getGRNs	warehouse.service	-
POST	/api/v1/warehouse/inbound/grns	warehouse	yes	admin-jwt	createGRN	warehouse.service	-
GET	/api/v1/warehouse/inbound/grns/:id	warehouse	yes	admin-jwt	getGRNDetails	warehouse.service	-
POST	/api/v1/warehouse/inbound/grns/:id/complete	warehouse	yes	admin-jwt	completeGRN	warehouse.service	-
POST	/api/v1/warehouse/inbound/grns/:id/discrepancy	warehouse	yes	admin-jwt	logGRNDiscrepancy	warehouse.service	-
POST	/api/v1/warehouse/inbound/grns/:id/start	warehouse	yes	admin-jwt	startGRN	warehouse.service	-
GET	/api/v1/warehouse/inbound/grns/export	warehouse	yes	admin-jwt	exportGRNs	warehouse.service	-
GET	/api/v1/warehouse/inbound/summary	warehouse	yes	admin-jwt	getInboundSummary	warehouse.service	-
GET	/api/v1/warehouse/inventory/adjustments	warehouse	yes	admin-jwt	listAdjustments	warehouse.service	-
POST	/api/v1/warehouse/inventory/adjustments	warehouse	yes	admin-jwt	createAdjustment	warehouse.service	-
GET	/api/v1/warehouse/inventory/alerts	warehouse	yes	admin-jwt	listStockAlerts	warehouse.service	-
POST	/api/v1/warehouse/inventory/alerts/:id/reorder	warehouse	yes	admin-jwt	createReorderRequest	warehouse.service	-
POST	/api/v1/warehouse/inventory/alerts/generate	warehouse	yes	admin-jwt	generateStockAlerts	warehouse.service	-
GET	/api/v1/warehouse/inventory/cycle-counts	warehouse	yes	admin-jwt	listCycleCounts	warehouse.service	-
POST	/api/v1/warehouse/inventory/cycle-counts	warehouse	yes	admin-jwt	createCycleCount	warehouse.service	-
GET	/api/v1/warehouse/inventory/cycle-counts/:id	warehouse	yes	admin-jwt	getCycleCountById	warehouse.service	-
PUT	/api/v1/warehouse/inventory/cycle-counts/:id	warehouse	yes	admin-jwt	updateCycleCount	warehouse.service	-
POST	/api/v1/warehouse/inventory/cycle-counts/:id/complete	warehouse	yes	admin-jwt	completeCycleCount	warehouse.service	-
PUT	/api/v1/warehouse/inventory/cycle-counts/:id/complete	warehouse	yes	admin-jwt	completeCycleCount	warehouse.service	-
POST	/api/v1/warehouse/inventory/cycle-counts/:id/start	warehouse	yes	admin-jwt	startCycleCount	warehouse.service	-
PUT	/api/v1/warehouse/inventory/cycle-counts/:id/start	warehouse	yes	admin-jwt	startCycleCount	warehouse.service	-
GET	/api/v1/warehouse/inventory/export	warehouse	yes	admin-jwt	exportInventory	warehouse.service	-
GET	/api/v1/warehouse/inventory/items	warehouse	yes	admin-jwt	listInventoryItems	warehouse.service	-
GET	/api/v1/warehouse/inventory/items/:id	warehouse	yes	admin-jwt	getInventoryItemById	warehouse.service	-
PUT	/api/v1/warehouse/inventory/items/:id	warehouse	yes	admin-jwt	updateInventoryItem	warehouse.service	-
GET	/api/v1/warehouse/inventory/locations	warehouse	yes	admin-jwt	listStorageLocations	warehouse.service	-
GET	/api/v1/warehouse/inventory/locations/:id	warehouse	yes	admin-jwt	getStorageLocationById	warehouse.service	-
GET	/api/v1/warehouse/inventory/meta	warehouse	yes	admin-jwt	getInventoryMeta	warehouse.service	-
POST	/api/v1/warehouse/inventory/reorder	warehouse	yes	admin-jwt	createReorderRequest	warehouse.service	-
POST	/api/v1/warehouse/inventory/stock/:sku/adjust	warehouse	yes	admin-jwt	createAdjustment	warehouse.service	-
GET	/api/v1/warehouse/inventory/summary	warehouse	yes	admin-jwt	getInventorySummary	warehouse.service	-
GET	/api/v1/warehouse/inventory/transfers	warehouse	yes	admin-jwt	listInternalTransfers	warehouse.service	-
POST	/api/v1/warehouse/inventory/transfers	warehouse	yes	admin-jwt	createInternalTransfer	warehouse.service	-
GET	/api/v1/warehouse/inventory/transfers/:id	warehouse	yes	admin-jwt	getInternalTransferById	warehouse.service	-
POST	/api/v1/warehouse/inventory/transfers/:id/complete	warehouse	yes	admin-jwt	updateTransferStatus	warehouse.service	-
PUT	/api/v1/warehouse/inventory/transfers/:id/status	warehouse	yes	admin-jwt	updateTransferStatus	warehouse.service	-
GET	/api/v1/warehouse/metrics	warehouse	yes	admin-jwt	getWarehouseMetrics	warehouse.service	-
GET	/api/v1/warehouse/notifications	warehouse	yes	admin-jwt	listNotifications	warehouse.service	-
PATCH	/api/v1/warehouse/notifications/:id/read	warehouse	yes	admin-jwt	markNotificationRead	warehouse.service	-
POST	/api/v1/warehouse/notifications/read-all	warehouse	yes	admin-jwt	markAllNotificationsRead	warehouse.service	-
GET	/api/v1/warehouse/operations	warehouse	yes	admin-jwt	getOperationsView	warehouse.service	-
GET	/api/v1/warehouse/order-flow	warehouse	yes	admin-jwt	getOrderFlow	warehouse.service	-
GET	/api/v1/warehouse/orders	warehouse	yes	admin-jwt	listOrders	warehouse.service	-
POST	/api/v1/warehouse/orders/:orderId/alert	warehouse	yes	admin-jwt	alertOrder	warehouse.service	-
POST	/api/v1/warehouse/orders/:orderId/assign	warehouse	yes	admin-jwt	assignOrder	warehouse.service	-
GET	/api/v1/warehouse/outbound/batches	warehouse	yes	admin-jwt	listBatches	warehouse.service	-
POST	/api/v1/warehouse/outbound/batches	warehouse	yes	admin-jwt	createBatch	warehouse.service	-
GET	/api/v1/warehouse/outbound/batches/:id	warehouse	yes	admin-jwt	getBatchDetails	warehouse.service	-
GET	/api/v1/warehouse/outbound/consolidated-picks	warehouse	yes	admin-jwt	getConsolidatedPicks	warehouse.service	-
GET	/api/v1/warehouse/outbound/pickers	warehouse	yes	admin-jwt	getPickers	warehouse.service	-
GET	/api/v1/warehouse/outbound/pickers/:id/orders	warehouse	yes	admin-jwt	getPickerOrders	warehouse.service	-
GET	/api/v1/warehouse/outbound/picklists	warehouse	yes	admin-jwt	getPicklists	warehouse.service	-
GET	/api/v1/warehouse/outbound/picklists/:id	warehouse	yes	admin-jwt	getPicklistDetails	warehouse.service	-
POST	/api/v1/warehouse/outbound/picklists/:id/assign	warehouse	yes	admin-jwt	assignPicker	warehouse.service	-
GET	/api/v1/warehouse/outbound/routes/:id/map	warehouse	yes	admin-jwt	getRouteMap	warehouse.service	-
GET	/api/v1/warehouse/outbound/routes/active/map	warehouse	yes	admin-jwt	getActiveRoutes	warehouse.service	-
GET	/api/v1/warehouse/qc/checks	warehouse	yes	admin-jwt	getComplianceChecks	warehouse.service	-
PUT	/api/v1/warehouse/qc/checks/:id	warehouse	yes	admin-jwt	toggleComplianceCheck	warehouse.service	-
GET	/api/v1/warehouse/qc/compliance-docs	warehouse	yes	admin-jwt	getComplianceDocs	warehouse.service	-
GET	/api/v1/warehouse/qc/compliance-docs/:id	warehouse	yes	admin-jwt	getComplianceDoc	warehouse.service	-
GET	/api/v1/warehouse/qc/compliance-docs/:id/download	warehouse	yes	admin-jwt	getComplianceDoc	warehouse.service	-
GET	/api/v1/warehouse/qc/compliance-docs/:id/view	warehouse	yes	admin-jwt	getComplianceDoc	warehouse.service	-
GET	/api/v1/warehouse/qc/inspections	warehouse	yes	admin-jwt	getInspections	warehouse.service	-
POST	/api/v1/warehouse/qc/inspections	warehouse	yes	admin-jwt	createInspection	warehouse.service	-
GET	/api/v1/warehouse/qc/inspections/:id	warehouse	yes	admin-jwt	getInspectionDetails	warehouse.service	-
GET	/api/v1/warehouse/qc/inspections/:id/report	warehouse	yes	admin-jwt	getInspectionDetails	warehouse.service	-
PUT	/api/v1/warehouse/qc/inspections/:id/update	warehouse	yes	admin-jwt	updateInspection	warehouse.service	-
GET	/api/v1/warehouse/qc/rejections	warehouse	yes	admin-jwt	getRejections	warehouse.service	-
POST	/api/v1/warehouse/qc/rejections	warehouse	yes	admin-jwt	logRejection	warehouse.service	-
GET	/api/v1/warehouse/qc/samples	warehouse	yes	admin-jwt	getSamples	warehouse.service	-
POST	/api/v1/warehouse/qc/samples	warehouse	yes	admin-jwt	createSample	warehouse.service	-
GET	/api/v1/warehouse/qc/samples/:id/report	warehouse	yes	admin-jwt	updateSample	warehouse.service	-
PUT	/api/v1/warehouse/qc/samples/:id/update	warehouse	yes	admin-jwt	updateSample	warehouse.service	-
GET	/api/v1/warehouse/qc/temperature-logs	warehouse	yes	admin-jwt	getTemperatureLogs	warehouse.service	-
POST	/api/v1/warehouse/qc/temperature-logs	warehouse	yes	admin-jwt	createTemperatureLog	warehouse.service	-
GET	/api/v1/warehouse/qc/temperature-logs/:id/chart	warehouse	yes	admin-jwt	getTempChart	warehouse.service	-
GET	/api/v1/warehouse/reports/daily	warehouse	yes	admin-jwt	getReportsDaily	warehouse.service	-
GET	/api/v1/warehouse/reports/inventory-by-category	warehouse	yes	admin-jwt	getInventoryByCategory	warehouse.service	-
GET	/api/v1/warehouse/reports/inventory-health	warehouse	yes	admin-jwt	getInventoryHealth	warehouse.service	-
GET	/api/v1/warehouse/reports/inventory-health/export	warehouse	yes	admin-jwt	exportInventoryHealth	warehouse.service	-
GET	/api/v1/warehouse/reports/operational-slas	warehouse	yes	admin-jwt	getOperationalSLAs	warehouse.service	-
GET	/api/v1/warehouse/reports/operational-slas/export	warehouse	yes	admin-jwt	exportSLAMetrics	warehouse.service	-
GET	/api/v1/warehouse/reports/operations-view	warehouse	yes	admin-jwt	getReportsOperationsView	warehouse.service	-
GET	/api/v1/warehouse/reports/output-trends	warehouse	yes	admin-jwt	getOutputTrends	warehouse.service	-
GET	/api/v1/warehouse/reports/productivity	warehouse	yes	admin-jwt	getProductivity	warehouse.service	-
GET	/api/v1/warehouse/reports/productivity/export	warehouse	yes	admin-jwt	exportProductivity	warehouse.service	-
GET	/api/v1/warehouse/reports/storage-utilization	warehouse	yes	admin-jwt	getStorageUtilization	warehouse.service	-
GET	/api/v1/warehouse/staff	warehouse	yes	admin-jwt	listStaff	warehouse.service	-
GET	/api/v1/warehouse/staff/absences	warehouse	yes	admin-jwt	listAbsences	warehouse.service	-
POST	/api/v1/warehouse/staff/absences	warehouse	yes	admin-jwt	logAbsence	warehouse.service	-
GET	/api/v1/warehouse/staff/incentive-criteria	warehouse	yes	admin-jwt	getIncentiveCriteria	warehouse.service	-
GET	/api/v1/warehouse/staff/performance	warehouse	yes	admin-jwt	getStaffPerformance	warehouse.service	-
GET	/api/v1/warehouse/staff/roster/weekly	warehouse	yes	admin-jwt	getWeeklyRoster	warehouse.service	-
POST	/api/v1/warehouse/staff/roster/weekly/publish	warehouse	yes	admin-jwt	publishWeeklyRoster	warehouse.service	-
GET	/api/v1/warehouse/staff/shifts	warehouse	yes	admin-jwt	listShifts	warehouse.service	-
POST	/api/v1/warehouse/staff/shifts	warehouse	yes	admin-jwt	createShift	warehouse.service	-
GET	/api/v1/warehouse/staff/shifts/:id	warehouse	yes	admin-jwt	getShiftById	warehouse.service	-
PUT	/api/v1/warehouse/staff/shifts/:id	warehouse	yes	admin-jwt	updateShift	warehouse.service	-
POST	/api/v1/warehouse/staff/shifts/auto-assign	warehouse	yes	admin-jwt	autoAssignShifts	warehouse.service	-
GET	/api/v1/warehouse/staff/shifts/coverage	warehouse	yes	admin-jwt	getShiftCoverage	warehouse.service	-
GET	/api/v1/warehouse/staff/summary	warehouse	yes	admin-jwt	getStaffSummary	warehouse.service	-
GET	/api/v1/warehouse/transfers	warehouse	yes	admin-jwt	listInterWarehouseTransfers	warehouse.service	-
POST	/api/v1/warehouse/transfers	warehouse	yes	admin-jwt	requestInterWarehouseTransfer	warehouse.service	-
GET	/api/v1/warehouse/transfers/:id	warehouse	yes	admin-jwt	getInterWarehouseTransferDetails	warehouse.service	-
GET	/api/v1/warehouse/transfers/:id/items	warehouse	yes	admin-jwt	getInterWarehouseTransferItems	warehouse.service	-
PUT	/api/v1/warehouse/transfers/:id/status	warehouse	yes	admin-jwt	updateInterWarehouseTransferStatus	warehouse.service	-
GET	/api/v1/warehouse/transfers/export	warehouse	yes	admin-jwt	exportInterWarehouseTransfers	warehouse.service	-
POST	/api/v1/warehouse/utilities/bin-reassignment	warehouse	yes	admin-jwt	reassignBins	warehouse.service	-
POST	/api/v1/warehouse/utilities/generate-labels	warehouse	yes	admin-jwt	generateLabels	warehouse.service	-
GET	/api/v1/warehouse/utilities/logs	warehouse	yes	admin-jwt	getLogs	warehouse.service	-
POST	/api/v1/warehouse/utilities/print-barcodes	warehouse	yes	admin-jwt	printBarcodes	warehouse.service	-
POST	/api/v1/warehouse/utilities/reassign-bins	warehouse	yes	admin-jwt	reassignBins	warehouse.service	-
POST	/api/v1/warehouse/utilities/upload-skus	warehouse	yes	admin-jwt	uploadSKUs	warehouse.service	-
GET	/api/v1/warehouse/utilities/zones	warehouse	yes	admin-jwt	getZones	warehouse.service	-
GET	/api/v1/warehouse/workforce/attendance	warehouse	yes	admin-jwt	getWorkforceAttendance	warehouse.service	-
POST	/api/v1/warehouse/workforce/attendance	warehouse	yes	admin-jwt	logWorkforceAttendance	warehouse.service	-
GET	/api/v1/warehouse/workforce/leave-requests	warehouse	yes	admin-jwt	getLeaveRequests	warehouse.service	-
POST	/api/v1/warehouse/workforce/leave-requests	warehouse	yes	admin-jwt	createLeaveRequest	warehouse.service	-
PUT	/api/v1/warehouse/workforce/leave-requests/:id/status	warehouse	yes	admin-jwt	updateLeaveStatus	warehouse.service	-
GET	/api/v1/warehouse/workforce/performance	warehouse	yes	admin-jwt	getWorkforcePerformance	warehouse.service	-
GET	/api/v1/warehouse/workforce/schedule	warehouse	yes	admin-jwt	getWorkforceSchedule	warehouse.service	-
POST	/api/v1/warehouse/workforce/schedule	warehouse	yes	admin-jwt	createWorkforceSchedule	warehouse.service	-
GET	/api/v1/warehouse/workforce/schedule/:id	warehouse	yes	admin-jwt	getWorkforceSchedule	warehouse.service	-
POST	/api/v1/warehouse/workforce/schedule/:id/assign	warehouse	yes	admin-jwt	assignWorkforceStaff	warehouse.service	-
GET	/api/v1/warehouse/workforce/staff	warehouse	yes	admin-jwt	getWorkforceStaff	warehouse.service	-
POST	/api/v1/warehouse/workforce/staff	warehouse	yes	admin-jwt	addWorkforceStaff	warehouse.service	-
GET	/api/v1/warehouse/workforce/staff/:id	warehouse	yes	admin-jwt	getWorkforceStaffDetails	warehouse.service	-
GET	/api/v1/warehouse/workforce/staff/:id/details	warehouse	yes	admin-jwt	getWorkforceStaffDetails	warehouse.service	-
GET	/api/v1/warehouse/workforce/training	warehouse	yes	admin-jwt	getTrainings	warehouse.service	-
POST	/api/v1/warehouse/workforce/training	warehouse	yes	admin-jwt	createTraining	warehouse.service	-
GET	/api/v1/warehouse/workforce/training/:id	warehouse	yes	admin-jwt	getTrainingDetails	warehouse.service	-
GET	/api/v1/warehouse/workforce/training/:id/details	warehouse	yes	admin-jwt	getTrainingDetails	warehouse.service	-
POST	/api/v1/warehouse/workforce/training/:id/enroll	warehouse	yes	admin-jwt	enrollStaff	warehouse.service	-
GET	/health	health	no	-	inline-handler	-	app.ts
